Datetime,TSLA,TSLA,TSLA,TSLA,TSLA
2025-09-30 15:16:00,439.068603515625,439.3500061035156,438.80999755859375,439.239990234375,85340
2025-09-30 15:17:00,438.69000244140625,439.1099853515625,438.6600036621094,439.07000732421875,103864
2025-09-30 15:18:00,438.6050109863281,438.7699890136719,438.44000244140625,438.694091796875,106389
2025-09-30 15:19:00,438.32769775390625,438.6199035644531,438.29998779296875,438.5799865722656,102584
2025-09-30 15:20:00,438.010009765625,438.6000061035156,437.6199951171875,438.32000732421875,176801
2025-09-30 15:21:00,438.1817932128906,438.2200012207031,437.9020080566406,437.98590087890625,90584
2025-09-30 15:22:00,438.1300048828125,438.3599853515625,438.1000061035156,438.1700134277344,78254
2025-09-30 15:23:00,437.9200134277344,438.2898864746094,437.73028564453125,438.10101318359375,106819
2025-09-30 15:24:00,437.6300048828125,437.9700012207031,437.610107421875,437.9045104980469,113567
2025-09-30 15:25:00,437.79681396484375,437.9800109863281,437.4649963378906,437.6449890136719,122559
2025-09-30 15:26:00,437.885009765625,438.0,437.6000061035156,437.7799987792969,82569
2025-09-30 15:27:00,437.3699951171875,438.1299133300781,437.1000061035156,437.8949890136719,179610
2025-09-30 15:28:00,437.8857116699219,437.92999267578125,437.3380126953125,437.3500061035156,116739
2025-09-30 15:29:00,437.9750061035156,438.2200012207031,437.760009765625,437.9150085449219,142896
2025-09-30 15:30:00,438.2149963378906,438.3500061035156,437.8599853515625,437.92999267578125,91596
2025-09-30 15:31:00,438.1650085449219,438.3500061035156,437.94500732421875,438.2383117675781,99323
2025-09-30 15:32:00,438.0150146484375,438.20001220703125,437.8599853515625,438.1650085449219,49186
2025-09-30 15:33:00,437.5799865722656,438.1000061035156,437.5299987792969,438.05999755859375,79167
2025-09-30 15:34:00,437.8500061035156,437.8999938964844,437.5,437.55841064453125,80104
2025-09-30 15:35:00,436.20849609375,437.95001220703125,436.1000061035156,437.8999938964844,270148
2025-09-30 15:36:00,436.7799987792969,436.7799987792969,436.1600036621094,436.17999267578125,164278
2025-09-30 15:37:00,435.4198913574219,436.7499084472656,435.239990234375,436.69000244140625,279909
2025-09-30 15:38:00,434.6600036621094,435.81890869140625,434.6000061035156,435.3800048828125,378133
2025-09-30 15:39:00,433.7550048828125,434.81988525390625,433.65008544921875,434.6600036621094,357685
2025-09-30 15:40:00,433.5400085449219,434.20001220703125,433.29998779296875,433.760009765625,342374
2025-09-30 15:41:00,433.36041259765625,434.19000244140625,433.3599853515625,433.5400085449219,332687
2025-09-30 15:42:00,434.0516052246094,434.2080078125,433.1199951171875,433.4200134277344,236123
2025-09-30 15:43:00,434.2192077636719,434.4599914550781,433.75,434.0794982910156,257198
2025-09-30 15:44:00,435.0058898925781,435.1000061035156,434.19580078125,434.2200012207031,239643
2025-09-30 15:45:00,435.739990234375,435.75,434.989990234375,435.0118103027344,217621
2025-09-30 15:46:00,435.3891906738281,435.75,435.04998779296875,435.6850891113281,176790
2025-09-30 15:47:00,434.6300048828125,435.42999267578125,434.6099853515625,435.3999938964844,161078
2025-09-30 15:48:00,435.1050109863281,435.25,434.6199951171875,434.635009765625,131116
2025-09-30 15:49:00,435.19189453125,435.4700012207031,434.8200988769531,435.1099853515625,120325
2025-09-30 15:50:00,435.1400146484375,435.6986999511719,435.03009033203125,435.19000244140625,131238
2025-09-30 15:51:00,435.42999267578125,435.4798889160156,434.9200134277344,435.1400146484375,86986
2025-09-30 15:52:00,435.3299865722656,435.6365966796875,435.2001037597656,435.3999938964844,103393
2025-09-30 15:53:00,435.0650939941406,435.6400146484375,435.0,435.3299865722656,147730
2025-09-30 15:54:00,435.4200134277344,435.44000244140625,434.9700012207031,435.05999755859375,83252
2025-09-30 15:55:00,435.32000732421875,435.6199951171875,435.15008544921875,435.42999267578125,75726
2025-09-30 15:56:00,434.6054992675781,435.32000732421875,434.5299987792969,435.32000732421875,127636
2025-09-30 15:57:00,435.3999938964844,435.54998779296875,434.614990234375,434.614990234375,112189
2025-09-30 15:58:00,435.2749938964844,435.7200012207031,435.1499938964844,435.3999938964844,103087
2025-09-30 15:59:00,435.4649963378906,435.489990234375,435.20001220703125,435.260009765625,63574
2025-09-30 16:00:00,435.43499755859375,435.75,435.3349914550781,435.489990234375,102357
2025-09-30 16:01:00,435.89898681640625,436.08990478515625,434.9700012207031,435.3399963378906,142276
2025-09-30 16:02:00,435.2099914550781,435.9198913574219,435.0,435.8949890136719,99273
2025-09-30 16:03:00,435.0249938964844,435.44000244140625,434.90240478515625,435.260009765625,95338
2025-09-30 16:04:00,435.0849914550781,435.1600036621094,434.80999755859375,434.9540100097656,49118
2025-09-30 16:05:00,435.2449951171875,435.33428955078125,434.9100036621094,435.1050109863281,70915
2025-09-30 16:06:00,435.3500061035156,435.55999755859375,435.07000732421875,435.2388000488281,66605
2025-09-30 16:07:00,435.69000244140625,435.7900085449219,435.3599853515625,435.4100036621094,66117
2025-09-30 16:08:00,435.1272888183594,435.7799987792969,435.1272888183594,435.68011474609375,81315
2025-09-30 16:09:00,435.02978515625,435.29998779296875,434.80999755859375,435.1600036621094,95111
2025-09-30 16:10:00,434.9049987792969,435.0538024902344,434.67010498046875,435.0199890136719,99340
2025-09-30 16:11:00,435.0350036621094,435.06781005859375,434.510009765625,434.9100036621094,79053
2025-09-30 16:12:00,435.0,435.0799865722656,434.70001220703125,435.0400085449219,84346
2025-09-30 16:13:00,434.8800048828125,435.010009765625,434.6000061035156,435.0079040527344,69477
2025-09-30 16:14:00,435.1400146484375,435.260009765625,434.7799987792969,434.8500061035156,63026
2025-09-30 16:15:00,434.97808837890625,435.4800109863281,434.8699951171875,435.1499938964844,98002
2025-09-30 16:16:00,434.81689453125,435.0350036621094,434.6099853515625,434.97808837890625,60962
2025-09-30 16:17:00,434.95001220703125,435.0400085449219,434.70001220703125,434.8800048828125,58466
2025-09-30 16:18:00,435.0249938964844,435.04998779296875,434.7699890136719,434.89910888671875,47815
2025-09-30 16:19:00,435.0917053222656,435.2226867675781,434.8900146484375,435.0299987792969,67609
2025-09-30 16:20:00,435.510009765625,435.6099853515625,435.04998779296875,435.04998779296875,81936
2025-09-30 16:21:00,436.0799865722656,436.1299133300781,435.2799987792969,435.4849853515625,164209
2025-09-30 16:22:00,435.54998779296875,436.20001220703125,435.5299987792969,435.9800109863281,122699
2025-09-30 16:23:00,435.5799865722656,435.6400146484375,435.3299865722656,435.6026916503906,94352
2025-09-30 16:24:00,435.2799987792969,435.6499938964844,435.19000244140625,435.57000732421875,109474
2025-09-30 16:25:00,435.14990234375,435.5126953125,435.0299987792969,435.3399963378906,88103
2025-09-30 16:26:00,434.8799133300781,435.1300964355469,434.79998779296875,435.1300964355469,87785
2025-09-30 16:27:00,434.864990234375,435.010009765625,434.6499938964844,434.8299865722656,91094
2025-09-30 16:28:00,435.0899963378906,435.20001220703125,434.8399963378906,434.889892578125,71439
2025-09-30 16:29:00,434.8900146484375,435.2349853515625,434.82000732421875,435.09210205078125,65714
2025-09-30 16:30:00,435.4200134277344,435.57000732421875,434.7900085449219,434.79998779296875,89666
2025-09-30 16:31:00,435.4599914550781,435.5899963378906,435.239990234375,435.4200134277344,64342
2025-09-30 16:32:00,435.56878662109375,435.7331848144531,435.45001220703125,435.4849853515625,72245
2025-09-30 16:33:00,435.510009765625,435.6499938964844,435.4100036621094,435.5899963378906,53147
2025-09-30 16:34:00,435.64208984375,435.6700134277344,435.42999267578125,435.55499267578125,49554
2025-09-30 16:35:00,435.69000244140625,435.8900146484375,435.57049560546875,435.6400146484375,67937
2025-09-30 16:36:00,435.6600036621094,435.79998779296875,435.5199890136719,435.69000244140625,51913
2025-09-30 16:37:00,435.5104064941406,435.69000244140625,435.4501037597656,435.6449890136719,48945
2025-09-30 16:38:00,435.3900146484375,435.77899169921875,435.3699951171875,435.5350036621094,51876
2025-09-30 16:39:00,435.3500061035156,435.44000244140625,435.2200012207031,435.3999938964844,36219
2025-09-30 16:40:00,435.3299865722656,435.5400085449219,435.2817077636719,435.3900146484375,39413
2025-09-30 16:41:00,435.489990234375,435.7200012207031,435.4150085449219,435.4150085449219,47735
2025-09-30 16:42:00,435.4100036621094,435.5994873046875,435.1700134277344,435.510009765625,52887
2025-09-30 16:43:00,435.3500061035156,435.75,435.2799987792969,435.4150085449219,56296
2025-09-30 16:44:00,436.0474853515625,436.1600036621094,435.3500061035156,435.3699035644531,89271
2025-09-30 16:45:00,436.2349853515625,436.489990234375,436.0138854980469,436.06500244140625,117976
2025-09-30 16:46:00,436.1600036621094,436.29998779296875,435.9800109863281,436.2099914550781,73012
2025-09-30 16:47:00,436.3500061035156,436.44000244140625,436.0600891113281,436.1427001953125,57340
2025-09-30 16:48:00,436.2235107421875,436.4049987792969,436.1199951171875,436.3299865722656,55883
2025-09-30 16:49:00,436.2099914550781,436.44989013671875,436.0899963378906,436.2049865722656,62423
2025-09-30 16:50:00,436.1344909667969,436.4396057128906,436.05999755859375,436.2200012207031,46553
2025-09-30 16:51:00,436.32501220703125,436.41461181640625,436.0,436.17999267578125,42521
2025-09-30 16:52:00,436.4200134277344,436.46990966796875,436.2699890136719,436.3299865722656,49684
2025-09-30 16:53:00,436.5473937988281,436.6600036621094,436.20001220703125,436.42999267578125,83749
2025-09-30 16:54:00,436.5,436.6050109863281,436.3500061035156,436.5249938964844,62992
2025-09-30 16:55:00,436.0,436.55999755859375,435.9100036621094,436.5199890136719,103843
2025-09-30 16:56:00,435.8699951171875,436.07000732421875,435.7200012207031,435.9800109863281,80838
2025-09-30 16:57:00,435.89990234375,436.0199890136719,435.8100891113281,435.9800109863281,49525
2025-09-30 16:58:00,435.69061279296875,435.989990234375,434.8214111328125,435.92498779296875,281487
2025-09-30 16:59:00,436.80340576171875,437.1400146484375,435.65008544921875,435.7200012207031,216113
2025-09-30 17:00:00,436.5,436.81500244140625,436.3299865722656,436.81500244140625,89006
2025-09-30 17:01:00,436.9659118652344,436.9999084472656,436.44000244140625,436.510009765625,87773
2025-09-30 17:02:00,437.1051940917969,437.2413024902344,436.7799987792969,436.9700012207031,95733
2025-09-30 17:03:00,436.6499938964844,437.1099853515625,436.5419921875,437.1000061035156,67644
2025-09-30 17:04:00,436.5740051269531,436.71990966796875,436.35009765625,436.5799865722656,74880
2025-09-30 17:05:00,437.1300048828125,437.1600036621094,436.5899963378906,436.5899963378906,77850
2025-09-30 17:06:00,436.964111328125,437.1455078125,436.9197082519531,437.1199951171875,76137
2025-09-30 17:07:00,437.44000244140625,437.5,436.92999267578125,436.989990234375,100410
2025-09-30 17:08:00,437.2145080566406,437.5050048828125,437.1000061035156,437.4800109863281,85824
2025-09-30 17:09:00,437.614990234375,437.6700134277344,437.22149658203125,437.2250061035156,99630
2025-09-30 17:10:00,437.2900085449219,437.6700134277344,437.25,437.6050109863281,88012
2025-09-30 17:11:00,437.3699951171875,437.39990234375,436.8900146484375,437.28131103515625,98178
2025-09-30 17:12:00,437.3349914550781,437.489990234375,437.0899963378906,437.3399963378906,48881
2025-09-30 17:13:00,437.6409912109375,437.8450012207031,437.30010986328125,437.3349914550781,95576
2025-09-30 17:14:00,437.5400085449219,437.8399963378906,437.5400085449219,437.6300964355469,76705
2025-09-30 17:15:00,437.6050109863281,437.77960205078125,437.39300537109375,437.5199890136719,78995
2025-09-30 17:16:00,437.625,437.9200134277344,437.220703125,437.6099853515625,131776
2025-09-30 17:17:00,437.4385070800781,437.70001220703125,437.3800964355469,437.631591796875,70634
2025-09-30 17:18:00,437.6300048828125,437.8211975097656,437.29998779296875,437.4399108886719,80093
2025-09-30 17:19:00,437.5299987792969,437.79998779296875,437.3949890136719,437.6000061035156,55191
2025-09-30 17:20:00,437.489990234375,437.69000244140625,437.35009765625,437.5580139160156,39115
2025-09-30 17:21:00,436.9801025390625,437.5,436.80999755859375,437.5,95282
2025-09-30 17:22:00,437.2669982910156,437.30999755859375,436.8500061035156,437.0199890136719,79548
2025-09-30 17:23:00,436.8700866699219,437.2799987792969,436.8299865722656,437.2799987792969,56388
2025-09-30 17:24:00,436.48699951171875,436.989990234375,436.4200134277344,436.90838623046875,101880
2025-09-30 17:25:00,436.535888671875,436.760009765625,436.4700012207031,436.4849853515625,62831
2025-09-30 17:26:00,436.2799987792969,436.5899963378906,436.25,436.5199890136719,84431
2025-09-30 17:27:00,436.5050964355469,436.5580139160156,436.1700134277344,436.260009765625,54526
2025-09-30 17:28:00,436.8299865722656,436.8299865722656,436.45001220703125,436.5299987792969,83345
2025-09-30 17:29:00,437.4599914550781,437.5498962402344,436.7099914550781,436.80999755859375,106940
2025-09-30 17:30:00,436.9049987792969,437.5,436.82000732421875,437.5,97982
2025-09-30 17:31:00,436.6000061035156,436.96990966796875,436.4501037597656,436.92999267578125,91173
2025-09-30 17:32:00,436.5,436.8800048828125,436.5,436.5979919433594,68956
2025-09-30 17:33:00,436.6300048828125,436.80999755859375,436.4800109863281,436.4800109863281,47108
2025-09-30 17:34:00,436.6050109863281,436.8500061035156,436.5199890136719,436.6300048828125,64792
2025-09-30 17:35:00,436.7373046875,436.8594970703125,436.55999755859375,436.6300048828125,42925
2025-09-30 17:36:00,436.5672912597656,436.760009765625,436.4497985839844,436.70001220703125,36145
2025-09-30 17:37:00,437.0050964355469,437.1189880371094,436.4815979003906,436.55010986328125,67923
2025-09-30 17:38:00,436.7300109863281,437.1050109863281,436.610107421875,436.9800109863281,59985
2025-09-30 17:39:00,436.80999755859375,436.8599853515625,436.51519775390625,436.70001220703125,43123
2025-09-30 17:40:00,436.7701110839844,436.89849853515625,436.67840576171875,436.82000732421875,35748
2025-09-30 17:41:00,437.3999938964844,437.3999938964844,436.6748962402344,436.760009765625,74867
2025-09-30 17:42:00,437.67498779296875,437.7149963378906,437.3299865722656,437.3900146484375,119785
2025-09-30 17:43:00,437.7474060058594,438.0299987792969,437.6400146484375,437.70001220703125,122502
2025-09-30 17:44:00,437.6400146484375,438.1499938964844,437.57000732421875,437.7699890136719,86050
2025-09-30 17:45:00,437.9800109863281,438.01409912109375,437.510009765625,437.6099853515625,69031
2025-09-30 17:46:00,438.42999267578125,438.42999267578125,437.9599914550781,437.9599914550781,114142
2025-09-30 17:47:00,438.6960144042969,438.7598876953125,438.35009765625,438.42999267578125,109173
